skill_name,skill_id,salary_q25,salary_q50,salary_q75,frequency,popular_profession_id,popular_profession_name,Data scientist,Аналитик,Инженер данных,ML инженер,Big Data
QGIS,2099,,,,0.00019411821799475881,2,Инженер данных,0.0,3.099045493987852e-05,5.49964252323599e-05,0.0,0.0
Японский язык,2100,,,,9.705910899737941e-05,0,Data scientist,4.6805523051720103e-05,0.0,0.0,0.0,0.0
Обучение клиентов,2101,,,,9.705910899737941e-05,1,Аналитик,0.0,3.099045493987852e-05,0.0,0.0,0.0
TMForum,2102,,,,0.0002911773269921382,2,Инженер данных,0.00014041656915516032,0.0,0.00016498927569707968,0.0,0.0
Stream Api,2103,,,,9.705910899737941e-05,2,Инженер данных,0.0,3.099045493987852e-05,5.49964252323599e-05,0.0,0.0
CDH,2104,,,,9.705910899737941e-05,1,Аналитик,0.0,3.099045493987852e-05,0.0,0.0,0.0
геостатический анализ,2105,,,,9.705910899737941e-05,2,Инженер данных,0.0,0.0,5.49964252323599e-05,0.0,0.0
OC Linux,2106,,,,0.0002911773269921382,2,Инженер данных,0.0,0.0,0.0001099928504647198,6.75949709341625e-05,0.0
навык работы на электронных тендерных площадках,2107,,,,9.705910899737941e-05,1,Аналитик,0.0,3.099045493987852e-05,0.0,0.0,0.0
Разработка электроники,2108,,,,9.705910899737941e-05,2,Инженер данных,0.0,0.0,5.49964252323599e-05,0.0,0.0
Пневматика,2109,,,,0.0006794137629816559,3,ML инженер,0.0,0.0,5.49964252323599e-05,0.000405569825604975,0.0
HotelAdvisors,2110,,,,9.705910899737941e-05,1,Аналитик,0.0,3.099045493987852e-05,0.0,0.0,0.0
Presales,2111,,,,0.00019411821799475881,1,Аналитик,0.0,6.198090987975704e-05,0.0,0.0,0.0
вайлдберрис,2112,,,,0.00019411821799475881,1,Аналитик,0.0,6.198090987975704e-05,0.0,0.0,0.0
Dashboard,2113,,,,0.00019411821799475881,4,Big Data,9.361104610344021e-05,6.198090987975704e-05,0.0,0.0,0.000503651473180559
Компас Техническая документация T-FLEX CAD,2114,,,,9.705910899737941e-05,3,ML инженер,0.0,0.0,0.0,6.75949709341625e-05,0.0
Windows Server 2012,2115,,,,9.705910899737941e-05,2,Инженер данных,0.0,0.0,5.49964252323599e-05,0.0,0.0
Детская психология,2116,,,,0.00019411821799475881,0,Data scientist,9.361104610344021e-05,3.099045493987852e-05,5.49964252323599e-05,0.0,0.0
Adjust,2117,,,,0.00019411821799475881,3,ML инженер,0.0,3.099045493987852e-05,0.0,6.75949709341625e-05,0.0
C++,2118,76250.0,139200.0,200000.0,0.01591769387557022,2,Инженер данных,0.003323192136672127,0.00083674228337672,0.004784688995215311,0.004393673110720563,0.002770083102493075
автоматизированные банковские системы (АБС),2119,,,,9.705910899737941e-05,1,Аналитик,0.0,3.099045493987852e-05,0.0,0.0,0.0
участие в разработке веб-приложений;,2120,,,,9.705910899737941e-05,1,Аналитик,0.0,3.099045493987852e-05,0.0,0.0,0.0
ИТ архитектор,2121,,,,9.705910899737941e-05,2,Инженер данных,4.6805523051720103e-05,0.0,5.49964252323599e-05,0.0,0.0
LDAP,2122,,,,0.0002911773269921382,1,Аналитик,0.0,6.198090987975704e-05,5.49964252323599e-05,0.0,0.0
IPTables,2123,,,,0.00038823643598951763,2,Инженер данных,4.6805523051720103e-05,0.0,0.0001099928504647198,6.75949709341625e-05,0.0
CVM,2124,,,,9.705910899737941e-05,0,Data scientist,4.6805523051720103e-05,0.0,0.0,0.0,0.0
CMS Bitrix,2125,,,,9.705910899737941e-05,1,Аналитик,0.0,3.099045493987852e-05,0.0,0.0,0.0
Должностные инструкции,2126,,,,0.00038823643598951763,3,ML инженер,4.6805523051720103e-05,0.0,0.0,0.0002027849128024875,0.0
Ответственное хранение,2127,45168.0,52200.0,59500.0,0.0018441230709502086,3,ML инженер,0.00018722209220688041,3.099045493987852e-05,0.0,0.0010139245640124375,0.0
мобильный телефон,2128,,,,9.705910899737941e-05,2,Инженер данных,0.0,0.0,5.49964252323599e-05,0.0,0.0
Развитие сотрудников,2129,,,,9.705910899737941e-05,0,Data scientist,4.6805523051720103e-05,3.099045493987852e-05,0.0,0.0,0.0
Штатное расписание,2130,,,,0.0002911773269921382,3,ML инженер,0.0,3.099045493987852e-05,0.0,0.000135189941868325,0.0
Пунктуален,2131,,,,0.00019411821799475881,3,ML инженер,0.0,3.099045493987852e-05,0.0,6.75949709341625e-05,0.0
Опыт создания или участия в создании сервисов,2132,,,,9.705910899737941e-05,1,Аналитик,0.0,3.099045493987852e-05,0.0,0.0,0.0
Корпоративная этика,2133,40000.0,80000.0,105000.0,0.0017470639619528293,2,Инженер данных,0.0002340276152586005,0.00012396181975951408,0.00032997855139415937,0.00027037988373665,0.0
Проектирование СОТ,2134,,,,0.00019411821799475881,2,Инженер данных,0.0,0.0,0.0001099928504647198,0.0,0.0
Нейминг,2135,,,,0.0002911773269921382,1,Аналитик,4.6805523051720103e-05,6.198090987975704e-05,5.49964252323599e-05,6.75949709341625e-05,0.0
1 БИТ финанс,2136,,,,9.705910899737941e-05,1,Аналитик,0.0,3.099045493987852e-05,0.0,0.0,0.0
Организация технического обслуживания автомобилей,2137,,,,0.0002911773269921382,3,ML инженер,0.0,0.0,0.0,0.0002027849128024875,0.0
PSC,2138,,,,9.705910899737941e-05,2,Инженер данных,0.0,0.0,5.49964252323599e-05,0.0,0.0
работа с форумами,2139,,,,9.705910899737941e-05,3,ML инженер,0.0,3.099045493987852e-05,0.0,6.75949709341625e-05,0.0
Моделирование бизнес процессов,2140,70000.0,104400.0,150000.0,0.01941182179947588,1,Аналитик,0.0007488883688275217,0.006012148258336432,0.0002199857009294396,0.00027037988373665,0.0007554772097708386
Мониторинг цен,2141,48000.0,67500.0,70000.0,0.0028147141609240027,1,Аналитик,0.00018722209220688041,0.0007127804636172059,5.49964252323599e-05,0.000135189941868325,0.0
TrustZone,2142,,,,9.705910899737941e-05,0,Data scientist,4.6805523051720103e-05,0.0,0.0,0.0,0.0
Sparx EA,2143,,,,0.00019411821799475881,1,Аналитик,0.0,6.198090987975704e-05,0.0,0.0,0.0
Android Studio,2144,,,,0.00038823643598951763,2,Инженер данных,4.6805523051720103e-05,3.099045493987852e-05,0.0002199857009294396,6.75949709341625e-05,0.0
Автоматизация бизнес-процессов,2145,,,,0.0007764728719790353,1,Аналитик,4.6805523051720103e-05,0.00024792363951902817,0.0,6.75949709341625e-05,0.0
товарные запасы,2146,,,,0.00019411821799475881,3,ML инженер,0.0,3.099045493987852e-05,0.0,6.75949709341625e-05,0.0
Мониторинг финансового состояния,2147,,,,9.705910899737941e-05,1,Аналитик,0.0,3.099045493987852e-05,0.0,0.0,0.0
RTL,2148,,,,0.00019411821799475881,2,Инженер данных,0.0,0.0,0.0001099928504647198,0.0,0.0
Коучинг,2149,,,,0.00019411821799475881,1,Аналитик,4.6805523051720103e-05,6.198090987975704e-05,0.0,0.0,0.0
СВЧ,2150,,,,9.705910899737941e-05,2,Инженер данных,0.0,0.0,5.49964252323599e-05,0.0,0.0
Навык проведения встреч,2151,,,,9.705910899737941e-05,3,ML инженер,0.0,0.0,0.0,6.75949709341625e-05,0.0
Email маркетинг,2152,70000.0,100000.0,128750.0,0.0020382412889449674,1,Аналитик,0.00018722209220688041,0.0005268377339779348,0.0,0.000135189941868325,0.0
Продавец в продуктовый магазин,2153,,,,9.705910899737941e-05,3,ML инженер,0.0,0.0,0.0,6.75949709341625e-05,0.0
Системная интеграция,2154,,,,0.0030088323789187617,1,Аналитик,0.00042124970746548095,0.0005888186438576918,0.000494967827091239,0.000135189941868325,0.0002518257365902795
Контейнерные перевозки,2155,,,,0.00038823643598951763,3,ML инженер,4.6805523051720103e-05,3.099045493987852e-05,0.0,0.000135189941868325,0.0
Lumion,2156,,,,0.00019411821799475881,2,Инженер данных,4.6805523051720103e-05,0.0,5.49964252323599e-05,0.0,0.0
Способность быстро обучаться,2157,30000.0,37500.0,65500.0,0.0018441230709502086,3,ML инженер,0.00014041656915516032,0.00012396181975951408,0.00016498927569707968,0.0006083547384074625,0.0
Франчайзинг,2158,,,,0.0002911773269921382,0,Data scientist,9.361104610344021e-05,3.099045493987852e-05,0.0,0.0,0.0
краска,2159,,,,9.705910899737941e-05,3,ML инженер,0.0,0.0,0.0,6.75949709341625e-05,0.0
TraceMode,2160,,,,9.705910899737941e-05,3,ML инженер,0.0,0.0,0.0,6.75949709341625e-05,0.0
Формирование портфель клиентов,2161,,,,0.00019411821799475881,1,Аналитик,0.0,6.198090987975704e-05,0.0,0.0,0.0
Credit Risk,2162,,,,9.705910899737941e-05,0,Data scientist,4.6805523051720103e-05,3.099045493987852e-05,0.0,0.0,0.0
Strategic Marketing,2163,,,,0.0006794137629816559,0,Data scientist,0.0002340276152586005,9.297136481963555e-05,5.49964252323599e-05,0.0,0.0
специалист контактного центра,2164,,,,9.705910899737941e-05,0,Data scientist,4.6805523051720103e-05,0.0,0.0,0.0,0.0
Умение работать в условиях многозадачности,2165,45168.0,65147.0,91012.0,0.013200038823643599,2,Инженер данных,0.000936110461034402,0.001735465476633197,0.0024748391354561953,0.0015546843314857375,0.002014605892722236
B2B Sales,2166,,,,9.705910899737941e-05,3,ML инженер,4.6805523051720103e-05,0.0,5.49964252323599e-05,6.75949709341625e-05,0.0
Спортивные мероприятия,2167,,,,0.00019411821799475881,2,Инженер данных,0.0,3.099045493987852e-05,5.49964252323599e-05,0.0,0.0
сегментирование потребителей,2168,,,,9.705910899737941e-05,1,Аналитик,0.0,3.099045493987852e-05,0.0,0.0,0.0
Опыт работы с графическими макетами,2169,,,,9.705910899737941e-05,1,Аналитик,0.0,3.099045493987852e-05,0.0,0.0,0.0
MapInfo Professional,2170,,,,0.0002911773269921382,2,Инженер данных,0.0,0.0,0.00016498927569707968,0.0,0.0
Yarn,2171,,,,9.705910899737941e-05,4,Big Data,4.6805523051720103e-05,0.0,5.49964252323599e-05,0.0,0.0002518257365902795
ИТ аудит,2172,,,,9.705910899737941e-05,0,Data scientist,4.6805523051720103e-05,0.0,0.0,0.0,0.0
главный инженер проекта,2173,,,,9.705910899737941e-05,2,Инженер данных,0.0,0.0,5.49964252323599e-05,0.0,0.0
пайки,2174,,,,9.705910899737941e-05,2,Инженер данных,0.0,0.0,5.49964252323599e-05,0.0,0.0
RISC-V,2175,,,,0.0002911773269921382,2,Инженер данных,4.6805523051720103e-05,0.0,0.00016498927569707968,0.0,0.0
Industry 4.0,2176,,,,9.705910899737941e-05,3,ML инженер,0.0,0.0,0.0,6.75949709341625e-05,0.0
Опыт разработки,2177,,,,9.705910899737941e-05,2,Инженер данных,0.0,0.0,5.49964252323599e-05,0.0,0.0
Поиск ЛПР,2178,,,,9.705910899737941e-05,3,ML инженер,0.0,0.0,0.0,6.75949709341625e-05,0.0
Комплектовщик,2179,,,,9.705910899737941e-05,3,ML инженер,0.0,0.0,0.0,6.75949709341625e-05,0.0
Ingress,2180,,,,9.705910899737941e-05,3,ML инженер,4.6805523051720103e-05,3.099045493987852e-05,5.49964252323599e-05,6.75949709341625e-05,0.0
Международная логистика,2181,,,,0.00019411821799475881,3,ML инженер,0.0,0.0,0.0,0.000135189941868325,0.0
Консультирование клиентов по телефону,2182,37083.0,55000.0,75000.0,0.0042706007958846935,0,Data scientist,0.000982915984086122,0.00015495227469939258,0.0002749821261617995,0.00081113965120995,0.0007554772097708386
Формулирование гипотез,2183,,,,9.705910899737941e-05,3,ML инженер,4.6805523051720103e-05,3.099045493987852e-05,0.0,6.75949709341625e-05,0.0
Работа с детьми,2184,,,,0.00019411821799475881,0,Data scientist,9.361104610344021e-05,0.0,0.0,6.75949709341625e-05,0.0
Data Structures,2185,,,,0.00019411821799475881,2,Инженер данных,4.6805523051720103e-05,0.0,0.0001099928504647198,0.0,0.0
Работа с блогерами,2186,,,,0.0005823546539842764,1,Аналитик,0.0,0.00015495227469939258,0.0,6.75949709341625e-05,0.0
Изоляция,2187,,,,9.705910899737941e-05,3,ML инженер,0.0,0.0,0.0,6.75949709341625e-05,0.0
XSD/JSON Schema;,2188,,,,9.705910899737941e-05,1,Аналитик,0.0,3.099045493987852e-05,0.0,0.0,0.0
Дисциплина,2189,,,,9.705910899737941e-05,2,Инженер данных,0.0,0.0,5.49964252323599e-05,0.0,0.0
Python,2190,87750.0,153300.0,232725.0,0.09007085314956809,4,Big Data,0.02307512286449801,0.015061361100780959,0.019028763130396524,0.0200081113965121,0.03475195164945857
Телемаркетинг,2191,,,,0.0007764728719790353,4,Big Data,0.0002340276152586005,3.099045493987852e-05,5.49964252323599e-05,0.0002027849128024875,0.0002518257365902795
1С Консультант,2192,,,,0.0002911773269921382,1,Аналитик,0.0,9.297136481963555e-05,0.0,0.0,0.0
Hypersonic Sql,2193,,,,0.00019411821799475881,1,Аналитик,0.0,6.198090987975704e-05,0.0,0.0,0.0
Медиабаинг,2194,,,,0.0002911773269921382,0,Data scientist,9.361104610344021e-05,6.198090987975704e-05,0.0,0.0,0.0
Технические средства информационной защиты,2195,,,,0.0013588275259633117,2,Инженер данных,0.0002340276152586005,9.297136481963555e-05,0.0006049606775559589,0.0,0.0
Corona,2196,,,,9.705910899737941e-05,0,Data scientist,4.6805523051720103e-05,0.0,0.0,0.0,0.0
короткая вахта,2197,,,,9.705910899737941e-05,3,ML инженер,0.0,0.0,0.0,6.75949709341625e-05,0.0
Devtodev,2198,,,,9.705910899737941e-05,1,Аналитик,0.0,3.099045493987852e-05,0.0,0.0,0.0
Мобильный маркетинг,2199,,,,0.00038823643598951763,1,Аналитик,0.0,9.297136481963555e-05,0.0,6.75949709341625e-05,0.0
разработка в клиент-серверной модели ПП 1С,2200,,,,9.705910899737941e-05,1,Аналитик,0.0,3.099045493987852e-05,0.0,0.0,0.0
Grafana,2201,170000.0,220000.0,248675.0,0.006600019411821799,2,Инженер данных,0.000982915984086122,0.0004958472790380563,0.002749821261617995,0.0005407597674733,0.0012591286829513977
SwiftUI,2202,,,,0.00048529554498689704,0,Data scientist,0.0002340276152586005,6.198090987975704e-05,0.0,0.0,0.0
Canon,2203,,,,9.705910899737941e-05,2,Инженер данных,0.0,0.0,5.49964252323599e-05,0.0,0.0
Mathematical Modeling,2204,,,,9.705910899737941e-05,3,ML инженер,4.6805523051720103e-05,0.0,0.0,6.75949709341625e-05,0.0
Vue.js,2205,,,,0.0022323595069397265,3,ML инженер,0.0003276386613620407,0.00030990454939878515,0.0002199857009294396,0.0005407597674733,0.0002518257365902795
Технический писатель,2206,,,,9.705910899737941e-05,1,Аналитик,0.0,3.099045493987852e-05,0.0,0.0,0.0
закупки по ФЗ,2207,,,,9.705910899737941e-05,3,ML инженер,0.0,0.0,0.0,6.75949709341625e-05,0.0
упаковка,2208,,,,0.0010676501989711734,3,ML инженер,0.0,6.198090987975704e-05,5.49964252323599e-05,0.0005407597674733,0.0
NX NASTRAN,2209,,,,9.705910899737941e-05,3,ML инженер,0.0,0.0,0.0,6.75949709341625e-05,0.0
Литературная деятельность,2210,,,,9.705910899737941e-05,0,Data scientist,4.6805523051720103e-05,0.0,0.0,0.0,0.0
ФГИС ТП,2211,,,,9.705910899737941e-05,2,Инженер данных,0.0,0.0,5.49964252323599e-05,0.0,0.0
Техническое сопровождение,2212,,,,9.705910899737941e-05,3,ML инженер,0.0,0.0,0.0,6.75949709341625e-05,0.0
Изучение компьютерных технологий,2213,,,,9.705910899737941e-05,3,ML инженер,0.0,0.0,0.0,6.75949709341625e-05,0.0
Трудоемкость,2214,,,,9.705910899737941e-05,2,Инженер данных,0.0,0.0,5.49964252323599e-05,0.0,0.0
Выпускающий редактор,2215,,,,9.705910899737941e-05,0,Data scientist,4.6805523051720103e-05,0.0,0.0,0.0,0.0
Ориентирован на результат,2216,,,,9.705910899737941e-05,3,ML инженер,0.0,0.0,0.0,6.75949709341625e-05,0.0
roduct manager,2217,,,,9.705910899737941e-05,2,Инженер данных,0.0,0.0,5.49964252323599e-05,0.0,0.0
ОСНО,2218,,,,9.705910899737941e-05,1,Аналитик,0.0,3.099045493987852e-05,0.0,0.0,0.0
МТО,2219,,,,9.705910899737941e-05,1,Аналитик,0.0,3.099045493987852e-05,0.0,0.0,0.0
Главбух,2220,,,,9.705910899737941e-05,1,Аналитик,0.0,3.099045493987852e-05,0.0,0.0,0.0
Рекламные креативы,2221,,,,9.705910899737941e-05,0,Data scientist,4.6805523051720103e-05,0.0,0.0,0.0,0.0
Смета.ру,2222,,,,0.00019411821799475881,2,Инженер данных,0.0,0.0,0.0001099928504647198,0.0,0.0
ASan,2223,,,,0.00038823643598951763,2,Инженер данных,9.361104610344021e-05,0.0,0.0002199857009294396,0.0,0.0
Опыт работы с органами государственной власти,2224,,,,9.705910899737941e-05,1,Аналитик,0.0,3.099045493987852e-05,0.0,0.0,0.0
LTV,2225,,,,0.0002911773269921382,1,Аналитик,0.0,9.297136481963555e-05,0.0,0.0,0.0
Кроссплатформенность,2226,,,,9.705910899737941e-05,0,Data scientist,4.6805523051720103e-05,0.0,0.0,0.0,0.0
работа вахтовым методом,2227,,,,9.705910899737941e-05,3,ML инженер,0.0,0.0,0.0,6.75949709341625e-05,0.0
Jupiter Lab,2228,,,,9.705910899737941e-05,3,ML инженер,0.0,0.0,0.0,6.75949709341625e-05,0.0
Стратегический менеджмент,2229,,,,0.0002911773269921382,1,Аналитик,4.6805523051720103e-05,6.198090987975704e-05,0.0,0.0,0.0
Technical Capability,2230,,,,9.705910899737941e-05,2,Инженер данных,4.6805523051720103e-05,0.0,5.49964252323599e-05,0.0,0.0
Чтение чертежей и схем сварных стыков,2231,,,,9.705910899737941e-05,2,Инженер данных,0.0,0.0,5.49964252323599e-05,0.0,0.0
Flyway,2232,,,,0.00019411821799475881,3,ML инженер,4.6805523051720103e-05,3.099045493987852e-05,5.49964252323599e-05,6.75949709341625e-05,0.0
CMake,2233,,,,0.00048529554498689704,4,Big Data,0.00014041656915516032,0.0,0.0,0.000135189941868325,0.0002518257365902795
Собранность,2234,,,,0.00038823643598951763,1,Аналитик,0.0,9.297136481963555e-05,0.0,6.75949709341625e-05,0.0
Умение оформлять путевые документы,2235,,,,9.705910899737941e-05,3,ML инженер,0.0,0.0,0.0,6.75949709341625e-05,0.0
RxSwift,2236,,,,0.00048529554498689704,0,Data scientist,0.0002340276152586005,9.297136481963555e-05,0.0,0.0,0.0
LX решения,2237,,,,9.705910899737941e-05,1,Аналитик,0.0,3.099045493987852e-05,0.0,0.0,0.0
Метрики,2238,,,,0.00038823643598951763,0,Data scientist,0.00014041656915516032,3.099045493987852e-05,0.0,0.0,0.0
SMTP/POP3/IMAP,2239,,,,0.00019411821799475881,3,ML инженер,4.6805523051720103e-05,0.0,5.49964252323599e-05,6.75949709341625e-05,0.0
Notion,2240,,,,0.0008735319809764147,1,Аналитик,9.361104610344021e-05,0.00021693318457914962,0.0,6.75949709341625e-05,0.0
Ксерокс,2241,,,,9.705910899737941e-05,3,ML инженер,0.0,0.0,0.0,6.75949709341625e-05,0.0
LWD,2242,,,,9.705910899737941e-05,2,Инженер данных,0.0,0.0,5.49964252323599e-05,0.0,0.0
Petrel,2243,,,,9.705910899737941e-05,2,Инженер данных,0.0,0.0,5.49964252323599e-05,0.0,0.0
Чувство вкуса,2244,,,,9.705910899737941e-05,0,Data scientist,4.6805523051720103e-05,0.0,0.0,0.0,0.0
проекты цифровой трансформации,2245,,,,9.705910899737941e-05,1,Аналитик,0.0,3.099045493987852e-05,0.0,0.0,0.0
САУ,2246,,,,9.705910899737941e-05,2,Инженер данных,0.0,0.0,5.49964252323599e-05,0.0,0.0
Послепродажное обслуживание,2247,,,,0.00019411821799475881,4,Big Data,4.6805523051720103e-05,0.0,5.49964252323599e-05,0.0,0.0002518257365902795
Управление CI/CD в Gitlab,2248,,,,9.705910899737941e-05,0,Data scientist,4.6805523051720103e-05,0.0,0.0,0.0,0.0
Составление ТЗ,2249,,,,0.0007764728719790353,1,Аналитик,0.0,0.00024792363951902817,0.0,0.0,0.0
печатное оборудование,2250,,,,9.705910899737941e-05,3,ML инженер,0.0,0.0,0.0,6.75949709341625e-05,0.0
Ability to work within a warehouse environment.,2251,,,,9.705910899737941e-05,3,ML инженер,0.0,0.0,0.0,6.75949709341625e-05,0.0
PWA,2252,,,,9.705910899737941e-05,1,Аналитик,0.0,3.099045493987852e-05,0.0,0.0,0.0
WebSockets,2253,,,,0.00019411821799475881,3,ML инженер,4.6805523051720103e-05,0.0,0.0,0.000135189941868325,0.0
Медицинская документация,2254,,,,0.0005823546539842764,0,Data scientist,0.0002340276152586005,0.0,0.0,6.75949709341625e-05,0.0
FirebirdSQL,2255,,,,0.00019411821799475881,2,Инженер данных,0.0,3.099045493987852e-05,5.49964252323599e-05,0.0,0.0
ML моделирование,2256,,,,9.705910899737941e-05,3,ML инженер,0.0,0.0,0.0,6.75949709341625e-05,0.0
Работа с персональными данными,2257,,,,9.705910899737941e-05,0,Data scientist,4.6805523051720103e-05,0.0,0.0,0.0,0.0
модели эластичности спроса,2258,,,,9.705910899737941e-05,0,Data scientist,4.6805523051720103e-05,3.099045493987852e-05,0.0,0.0,0.0
Разработка платформы,2259,,,,0.00038823643598951763,2,Инженер данных,0.0,6.198090987975704e-05,0.0001099928504647198,0.0,0.0
Automated high bay warehouses,2260,,,,9.705910899737941e-05,3,ML инженер,0.0,0.0,0.0,6.75949709341625e-05,0.0
WinCC,2261,,,,0.0005823546539842764,2,Инженер данных,0.0,0.0,0.0002749821261617995,6.75949709341625e-05,0.0
Электромонтаж,2262,,,,9.705910899737941e-05,2,Инженер данных,0.0,0.0,5.49964252323599e-05,0.0,0.0
Опыт руководящей работы,2263,,,,9.705910899737941e-05,3,ML инженер,0.0,0.0,0.0,6.75949709341625e-05,0.0
Язык C,2264,,,,9.705910899737941e-05,3,ML инженер,0.0,0.0,0.0,6.75949709341625e-05,0.0
Modbus RTU/ASCI/TCP,2265,,,,9.705910899737941e-05,0,Data scientist,4.6805523051720103e-05,0.0,0.0,0.0,0.0
Защита информации,2266,,,,0.0005823546539842764,2,Инженер данных,0.0,3.099045493987852e-05,0.0002749821261617995,0.0,0.0
Хроматография,2267,,,,0.0002911773269921382,2,Инженер данных,0.0,3.099045493987852e-05,0.00016498927569707968,0.0,0.0
Педагогика,2268,,,,9.705910899737941e-05,3,ML инженер,0.0,0.0,0.0,6.75949709341625e-05,0.0
code review,2269,,,,0.0002911773269921382,0,Data scientist,9.361104610344021e-05,3.099045493987852e-05,5.49964252323599e-05,0.0,0.0
eltec,2270,,,,9.705910899737941e-05,0,Data scientist,4.6805523051720103e-05,0.0,0.0,0.0,0.0
Organization Skills,2271,,,,0.0016500048529554498,4,Big Data,0.00018722209220688041,0.0003718854592785422,0.0,0.0002027849128024875,0.000503651473180559
Rubbles,2272,,,,9.705910899737941e-05,1,Аналитик,0.0,3.099045493987852e-05,0.0,0.0,0.0
ГУТЗ,2273,,,,9.705910899737941e-05,3,ML инженер,0.0,0.0,0.0,6.75949709341625e-05,0.0
Bug Reporting,2274,,,,0.0002911773269921382,2,Инженер данных,0.0,0.0,0.00016498927569707968,0.0,0.0
Citrix ADC,2275,,,,9.705910899737941e-05,4,Big Data,0.0,0.0,5.49964252323599e-05,0.0,0.0002518257365902795
Криптография,2276,,,,0.00019411821799475881,2,Инженер данных,0.0,3.099045493987852e-05,5.49964252323599e-05,0.0,0.0
Паттерны проектирования,2277,,,,0.0010676501989711734,4,Big Data,0.00042124970746548095,3.099045493987852e-05,0.00016498927569707968,0.0,0.000503651473180559
Материально-техническое обеспечение,2278,,,,0.0010676501989711734,3,ML инженер,9.361104610344021e-05,3.099045493987852e-05,0.0001099928504647198,0.000405569825604975,0.0
косметический ремонт помещений,2279,,,,0.00019411821799475881,3,ML инженер,4.6805523051720103e-05,0.0,0.0,6.75949709341625e-05,0.0
Тестирование пользовательского интерфейса,2280,,,,0.0018441230709502086,2,Инженер данных,0.00018722209220688041,0.00021693318457914962,0.000494967827091239,6.75949709341625e-05,0.0
Computer Vision,2281,,,,0.002426477724934485,3,ML инженер,0.000468055230517201,0.00015495227469939258,0.0002749821261617995,0.0017574692442882249,0.0
Cоциальный маркетинг,2282,,,,0.0005823546539842764,0,Data scientist,9.361104610344021e-05,6.198090987975704e-05,5.49964252323599e-05,6.75949709341625e-05,0.0
Windows Server 2003,2283,,,,0.0007764728719790353,2,Инженер данных,4.6805523051720103e-05,0.0,0.00032997855139415937,6.75949709341625e-05,0.0
Performance Management,2284,,,,0.0006794137629816559,0,Data scientist,0.0002340276152586005,0.00012396181975951408,0.0,0.000135189941868325,0.0
Репетитор,2285,,,,0.00019411821799475881,0,Data scientist,9.361104610344021e-05,0.0,0.0,6.75949709341625e-05,0.0
Ответственность за результат,2286,,,,0.00038823643598951763,1,Аналитик,0.0,9.297136481963555e-05,0.0,6.75949709341625e-05,0.0
Проведение пресс-мероприятий,2287,,,,9.705910899737941e-05,0,Data scientist,4.6805523051720103e-05,0.0,0.0,0.0,0.0
Французский,2288,,,,0.00019411821799475881,0,Data scientist,9.361104610344021e-05,0.0,0.0,0.0,0.0
Виртуализация,2289,,,,0.0006794137629816559,2,Инженер данных,4.6805523051720103e-05,0.0,0.00032997855139415937,6.75949709341625e-05,0.0
Golang,2290,160000.0,241860.0,287500.0,0.005920605648840144,4,Big Data,0.0015445822607067633,0.00043386636915829924,0.0015398999065060772,0.0014194943896174124,0.002014605892722236
ИТ-управление,2291,,,,9.705910899737941e-05,0,Data scientist,4.6805523051720103e-05,0.0,0.0,0.0,0.0
AS IS,2292,,,,9.705910899737941e-05,1,Аналитик,0.0,3.099045493987852e-05,0.0,0.0,0.0
Самостоятельное ведение кадрового документооборота,2293,,,,9.705910899737941e-05,3,ML инженер,0.0,0.0,0.0,6.75949709341625e-05,0.0
Financial Planning,2294,,,,0.00019411821799475881,0,Data scientist,9.361104610344021e-05,0.0,0.0,0.0,0.0
Знание операционной системы семейства Linux,2295,,,,9.705910899737941e-05,2,Инженер данных,0.0,0.0,5.49964252323599e-05,0.0,0.0
Общие знания о строительстве линий связи,2296,,,,0.00019411821799475881,0,Data scientist,9.361104610344021e-05,0.0,0.0,0.0,0.0
Murex,2297,,,,0.00019411821799475881,1,Аналитик,4.6805523051720103e-05,6.198090987975704e-05,0.0,0.0,0.0
KNX,2298,,,,0.00019411821799475881,2,Инженер данных,0.0,0.0,0.0001099928504647198,0.0,0.0
начинающий специалсит,2299,,,,9.705910899737941e-05,3,ML инженер,0.0,0.0,0.0,6.75949709341625e-05,0.0
Оптимизация кода,2300,,,,0.0007764728719790353,2,Инженер данных,4.6805523051720103e-05,0.00012396181975951408,0.00016498927569707968,0.0,0.0
OEM,2301,,,,9.705910899737941e-05,2,Инженер данных,0.0,0.0,5.49964252323599e-05,0.0,0.0
Rapid7,2302,,,,9.705910899737941e-05,2,Инженер данных,0.0,0.0,5.49964252323599e-05,0.0,0.0
оформление по договору,2303,,,,0.00019411821799475881,3,ML инженер,0.0,0.0,0.0,0.000135189941868325,0.0
мониторинг моделей,2304,,,,9.705910899737941e-05,4,Big Data,4.6805523051720103e-05,3.099045493987852e-05,0.0,6.75949709341625e-05,0.0002518257365902795
Ardupilot,2305,,,,9.705910899737941e-05,2,Инженер данных,0.0,0.0,5.49964252323599e-05,0.0,0.0
Редакторская деятельность,2306,,,,0.00019411821799475881,0,Data scientist,9.361104610344021e-05,0.0,0.0,0.0,0.0
Yandex.DataLens,2307,,,,9.705910899737941e-05,2,Инженер данных,0.0,3.099045493987852e-05,5.49964252323599e-05,0.0,0.0
Нагрузочное тестирование,2308,,,,0.0009705910899737941,2,Инженер данных,0.0002340276152586005,3.099045493987852e-05,0.0003849749766265193,0.0,0.0002518257365902795
