skill_name,skill_id,salary_q25,salary_q50,salary_q75,frequency,popular_profession_id,popular_profession_name,Аналитик,Аналитик BI,Big Data,NLP,Data Scientist,Администратор баз данных,Продуктовый аналитик,Инженер данных,Аналитик данных,Computer Vision,Системный аналитик,ML инженер,Бизнес-аналитик
PL/SQL,1035,,,,0.0028339316077838654,2,Big Data,0.0002454991816693944,0.0,0.0018570102135561746,0.0,0.0006112469437652812,0.002156721782890007,0.0,0.0009480919649205973,0.00021199915200339198,0.0,0.0,0.0012631578947368421,0.0
ArcGIS,1036,,,,0.0001889287738522577,8,Аналитик данных,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021199915200339198,0.0,0.0,0.0,0.0
Power Dax,1037,,,,0.0001889287738522577,8,Аналитик данных,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021199915200339198,0.0,0.0,0.0,0.0
Опыт ведения деловой переписки,1038,,,,0.0003778575477045154,12,Бизнес-аналитик,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00032357223750202233
декомпозировние epic,1039,,,,0.0001889287738522577,12,Бизнес-аналитик,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016178611875101117
Портфельные риски,1040,,,,0.001322501416965804,4,Data Scientist,0.0003273322422258593,0.0,0.0,0.0,0.0009168704156479218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MS Visual Studio,1041,,,,0.0007557150954090308,1,Аналитик BI,0.0,0.0024271844660194173,0.0,0.0,0.0,0.0014378145219266715,0.0,0.0,0.0,0.0,0.0003240440699935191,0.0,0.0
Debezium,1042,,,,0.0001889287738522577,7,Инженер данных,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00023702299123014932,0.0,0.0,0.0,0.0,0.0
Знание программ,1043,,,,0.0005667863215567731,0,Аналитик,0.0002454991816693944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Архитектурная проработка,1044,,,,0.0001889287738522577,0,Аналитик,8.183306055646482e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
forex,1045,,,,0.0001889287738522577,0,Аналитик,8.183306055646482e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Электронный документооборот,1046,,,,0.0022671452862270923,10,Системный аналитик,0.0004091653027823241,0.0,0.00046425255338904364,0.0,0.0003056234718826406,0.0007189072609633358,0.0,0.0,0.0,0.0,0.0006480881399870382,0.0,0.0004853583562530335
логическая модель,1047,,,,0.0001889287738522577,8,Аналитик данных,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021199915200339198,0.0,0.0,0.0,0.0
Складское ПО,1048,,,,0.0003778575477045154,12,Бизнес-аналитик,8.183306055646482e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016178611875101117
Подготовка презентационных материалов,1049,,,,0.0001889287738522577,0,Аналитик,8.183306055646482e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Teradata,1050,,,,0.005667863215567731,2,Big Data,0.0005728314238952536,0.0,0.004642525533890436,0.0,0.0003056234718826406,0.0,0.0,0.002133206921071344,0.0019079923680305278,0.0,0.0,0.0008421052631578948,0.0004853583562530335
Кредиты для бизнеса,1051,,,,0.0001889287738522577,0,Аналитик,8.183306055646482e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Наличие сертификата CCNA,1052,,,,0.0001889287738522577,0,Аналитик,8.183306055646482e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SketchUp,1053,,,,0.0001889287738522577,0,Аналитик,8.183306055646482e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Доброжелательность,1054,,,,0.0005667863215567731,11,ML инженер,8.183306055646482e-05,0.0,0.00046425255338904364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008421052631578948,0.0
saphr,1055,,,,0.0003778575477045154,12,Бизнес-аналитик,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00032357223750202233
Oracle Python (jupyter notebook: Pandas,1056,,,,0.0001889287738522577,4,Data Scientist,0.0,0.0,0.0,0.0,0.0003056234718826406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAS Enterprise Guide,1057,,,,0.0003778575477045154,2,Big Data,8.183306055646482e-05,0.0,0.00046425255338904364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016178611875101117
Физико-химические методы анализа,1058,,,,0.0001889287738522577,0,Аналитик,8.183306055646482e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CFA,1059,,,,0.0003778575477045154,0,Аналитик,0.00016366612111292964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
что такое DevOps.,1060,,,,0.0001889287738522577,10,Системный аналитик,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003240440699935191,0.0,0.0
Жилая недвижимость,1061,,,,0.0007557150954090308,0,Аналитик,0.0003273322422258593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R,1062,80000.0,165250.0,221250.0,0.00906858114490837,6,Продуктовый аналитик,0.0012274959083469722,0.0,0.00046425255338904364,0.0,0.0024449877750611247,0.0,0.007102272727272727,0.00023702299123014932,0.003603985584057664,0.0,0.0003240440699935191,0.0004210526315789474,0.0006471444750040447
когортный анализ,1063,,,,0.0007557150954090308,6,Продуктовый аналитик,8.183306055646482e-05,0.0,0.0,0.0,0.0,0.0,0.0014204545454545455,0.0,0.00042399830400678397,0.0,0.0,0.0,0.0
Научные исследования,1064,,,,0.0015114301908180617,2,Big Data,0.0003273322422258593,0.0,0.0009285051067780873,0.0,0.0006112469437652812,0.0,0.0,0.00047404598246029864,0.0,0.0,0.0,0.0008421052631578948,0.0
RDS,1065,,,,0.0001889287738522577,7,Инженер данных,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00023702299123014932,0.0,0.0,0.0,0.0,0.0
MDM,1066,,,,0.0015114301908180617,10,Системный аналитик,0.0,0.0,0.00046425255338904364,0.0,0.0,0.0,0.0,0.0,0.00042399830400678397,0.0,0.0012961762799740765,0.0,0.00032357223750202233
DAMA DMBOK,1067,,,,0.0001889287738522577,8,Аналитик данных,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021199915200339198,0.0,0.0,0.0,0.0
bnMAP,1068,,,,0.0001889287738522577,0,Аналитик,8.183306055646482e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ranger-AD,1069,,,,0.0001889287738522577,2,Big Data,0.0,0.0,0.00046425255338904364,0.0,0.0,0.0,0.0,0.00023702299123014932,0.0,0.0,0.0,0.0,0.0
IRB,1070,,,,0.0001889287738522577,4,Data Scientist,0.0,0.0,0.0,0.0,0.0003056234718826406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Лояльность,1071,,,,0.0005667863215567731,12,Бизнес-аналитик,8.183306055646482e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00032357223750202233
Системная интеграция,1072,,,,0.005101076894010958,10,Системный аналитик,0.0002454991816693944,0.0,0.00046425255338904364,0.0,0.0,0.0,0.0,0.000711068973690448,0.00021199915200339198,0.0,0.005184705119896306,0.0,0.0008089305937550558
киноиндустрия,1073,,,,0.0001889287738522577,0,Аналитик,8.183306055646482e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Высокая энергичность,1074,,,,0.001889287738522577,12,Бизнес-аналитик,0.0004091653027823241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021199915200339198,0.0,0.0003240440699935191,0.0,0.0004853583562530335
Trade Marketing,1075,,,,0.0003778575477045154,8,Аналитик данных,8.183306055646482e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021199915200339198,0.0,0.0,0.0,0.0
БТ,1076,,,,0.0001889287738522577,10,Системный аналитик,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003240440699935191,0.0,0.0
ЭДО,1077,,,,0.0017003589646703192,12,Бизнес-аналитик,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006480881399870382,0.0,0.0011325028312570782
ISO,1078,,,,0.0001889287738522577,0,Аналитик,8.183306055646482e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Оптимизация кода,1079,,,,0.0003778575477045154,5,Администратор баз данных,8.183306055646482e-05,0.0,0.0,0.0,0.0,0.0007189072609633358,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Организационное проектирование,1080,,,,0.0001889287738522577,12,Бизнес-аналитик,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016178611875101117
Стратегическое планирование,1081,,,,0.0017003589646703192,12,Бизнес-аналитик,0.0003273322422258593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008089305937550558
Работа с компьютером,1082,,,,0.0022671452862270923,0,Аналитик,0.0005728314238952536,0.0,0.0,0.0,0.0006112469437652812,0.0,0.0,0.00023702299123014932,0.0,0.0,0.0,0.0004210526315789474,0.0004853583562530335
DWN,1083,,,,0.0001889287738522577,7,Инженер данных,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00023702299123014932,0.0,0.0,0.0,0.0,0.0
MECE principles,1084,,,,0.0001889287738522577,12,Бизнес-аналитик,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016178611875101117
спецификаций,1085,,,,0.0001889287738522577,10,Системный аналитик,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003240440699935191,0.0,0.0
Написание пресс-релизов,1086,,,,0.0001889287738522577,0,Аналитик,8.183306055646482e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
физическая модель,1087,,,,0.0001889287738522577,8,Аналитик данных,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021199915200339198,0.0,0.0,0.0,0.0
Light GBM,1088,,,,0.0001889287738522577,4,Data Scientist,0.0,0.0,0.0,0.0,0.0003056234718826406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Postman,1089,,,,0.0049121481201587006,10,Системный аналитик,0.0004909983633387888,0.0,0.0,0.0,0.0,0.0,0.0,0.00023702299123014932,0.0,0.0,0.004860661049902786,0.0004210526315789474,0.0004853583562530335
Сопровождение,1090,,,,0.0001889287738522577,0,Аналитик,8.183306055646482e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pipesim,1091,,,,0.0001889287738522577,0,Аналитик,8.183306055646482e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Логистика,1092,,,,0.001322501416965804,0,Аналитик,0.0004091653027823241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00042399830400678397,0.0,0.0,0.0,0.0
eComm,1093,,,,0.0001889287738522577,7,Инженер данных,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00023702299123014932,0.0,0.0,0.0,0.0,0.0
сводные таблицы),1094,,,,0.0001889287738522577,0,Аналитик,8.183306055646482e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Сопровождение ПО,1095,,,,0.0005667863215567731,5,Администратор баз данных,0.0,0.0,0.0,0.0,0.0,0.0014378145219266715,0.0,0.0,0.0,0.0,0.0003240440699935191,0.0,0.0
Участие в профессиональных выставках,1096,,,,0.0001889287738522577,0,Аналитик,8.183306055646482e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Проектирование сетевой архитектуры,1097,,,,0.0001889287738522577,11,ML инженер,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004210526315789474,0.0
Minio,1098,,,,0.0003778575477045154,5,Администратор баз данных,0.0,0.0,0.0,0.0,0.0,0.0007189072609633358,0.0,0.00023702299123014932,0.0,0.0,0.0,0.0,0.0
Budgeting,1099,,,,0.0005667863215567731,0,Аналитик,0.0002454991816693944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Патенты,1100,,,,0.0001889287738522577,0,Аналитик,8.183306055646482e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Инвентаризация,1101,,,,0.0001889287738522577,0,Аналитик,8.183306055646482e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
МДМ,1102,,,,0.0005667863215567731,10,Системный аналитик,0.0,0.0,0.0,0.0,0.0003056234718826406,0.0,0.0,0.00023702299123014932,0.00021199915200339198,0.0,0.0006480881399870382,0.0,0.0
MES,1103,,,,0.0005667863215567731,10,Системный аналитик,0.00016366612111292964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003240440699935191,0.0,0.0
Keynote,1104,,,,0.0001889287738522577,0,Аналитик,8.183306055646482e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
управление запасами склада,1105,,,,0.0001889287738522577,0,Аналитик,8.183306055646482e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pest-Анализ,1106,,,,0.0001889287738522577,0,Аналитик,8.183306055646482e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Office,1107,,,,0.0003778575477045154,12,Бизнес-аналитик,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00032357223750202233
SOAP,1108,140250.0,180000.0,241800.0,0.01738144719440771,10,Системный аналитик,0.0010638297872340426,0.0048543689320388345,0.0009285051067780873,0.0,0.0,0.0,0.0,0.00047404598246029864,0.00021199915200339198,0.0,0.020738820479585224,0.0,0.002103219543763145
DNA,1109,,,,0.0001889287738522577,0,Аналитик,8.183306055646482e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Requests,1110,,,,0.0001889287738522577,7,Инженер данных,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00023702299123014932,0.0,0.0,0.0,0.0,0.0
Мотивация,1111,,,,0.0001889287738522577,7,Инженер данных,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00023702299123014932,0.0,0.0,0.0,0.0,0.0
MS Dynamics NAV,1112,,,,0.0007557150954090308,10,Системный аналитик,0.00016366612111292964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003240440699935191,0.0,0.00016178611875101117
IAM,1113,,,,0.0001889287738522577,11,ML инженер,0.0,0.0,0.0,0.0,0.0003056234718826406,0.0,0.0,0.0,0.0,0.0,0.0,0.0004210526315789474,0.0
Сервис,1114,,,,0.0001889287738522577,0,Аналитик,8.183306055646482e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Электронные таблицы,1115,,,,0.0001889287738522577,10,Системный аналитик,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003240440699935191,0.0,0.0
S кривые,1116,,,,0.0001889287738522577,12,Бизнес-аналитик,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016178611875101117
Партнерский маркетинг,1117,,,,0.0003778575477045154,2,Big Data,8.183306055646482e-05,0.0,0.00046425255338904364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004210526315789474,0.0
Постановка задач разработчикам,1118,75000.0,106575.0,151650.0,0.030228603816361232,10,Системный аналитик,0.003109656301145663,0.0024271844660194173,0.0009285051067780873,0.0,0.0006112469437652812,0.0,0.0,0.0,0.0008479966080135679,0.0,0.020738820479585224,0.0008421052631578948,0.010030739362562692
OpenShift,1119,,,,0.0009446438692612885,11,ML инженер,0.0,0.0,0.00046425255338904364,0.0,0.0,0.0,0.0,0.00047404598246029864,0.0,0.0,0.0003240440699935191,0.0012631578947368421,0.0
Adobe InDesign,1120,,,,0.0001889287738522577,0,Аналитик,8.183306055646482e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gensim,1121,,,,0.0001889287738522577,4,Data Scientist,0.0,0.0,0.0,0.0,0.0003056234718826406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Офисная техника,1122,,,,0.0001889287738522577,5,Администратор баз данных,0.0,0.0,0.0,0.0,0.0,0.0007189072609633358,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPSS,1123,,,,0.0022671452862270923,0,Аналитик,0.0006546644844517185,0.0,0.0,0.0,0.0003056234718826406,0.0,0.0,0.0,0.0006359974560101759,0.0,0.0,0.0,0.0
дебетовые карты,1124,,,,0.0003778575477045154,8,Аналитик данных,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021199915200339198,0.0,0.0,0.0,0.00016178611875101117
SOTA,1125,,,,0.0001889287738522577,4,Data Scientist,0.0,0.0,0.0,0.0,0.0003056234718826406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U-net,1126,,,,0.0001889287738522577,9,Computer Vision,0.0,0.0,0.0,0.0028653295128939827,0.0,0.0,0.0,0.0,0.0,0.003703703703703704,0.0,0.0004210526315789474,0.0
SOX,1127,,,,0.0001889287738522577,12,Бизнес-аналитик,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016178611875101117
VIPER,1128,,,,0.0001889287738522577,2,Big Data,8.183306055646482e-05,0.0,0.00046425255338904364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Антифрод,1129,,,,0.0005667863215567731,0,Аналитик,0.0002454991816693944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TeamCity,1130,,,,0.0007557150954090308,7,Инженер данных,0.0,0.0,0.00046425255338904364,0.0,0.0,0.0,0.0,0.000711068973690448,0.00021199915200339198,0.0,0.0,0.0,0.0
Reporting,1131,,,,0.0009446438692612885,8,Аналитик данных,0.0002454991816693944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00042399830400678397,0.0,0.0,0.0,0.0
опросников,1132,,,,0.0001889287738522577,0,Аналитик,8.183306055646482e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
google-sheets,1133,,,,0.0001889287738522577,0,Аналитик,8.183306055646482e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ведение архива,1134,,,,0.0001889287738522577,0,Аналитик,8.183306055646482e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CUDA,1135,,,,0.0003778575477045154,3,NLP,0.0,0.0,0.0,0.0028653295128939827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004210526315789474,0.0
GetCourse,1136,,,,0.0001889287738522577,0,Аналитик,8.183306055646482e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Обучение пользователей,1137,,,,0.0001889287738522577,0,Аналитик,8.183306055646482e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
рентабельность,1138,,,,0.0003778575477045154,0,Аналитик,0.00016366612111292964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Grafana,1139,,,,0.00661250708482902,5,Администратор баз данных,0.0004091653027823241,0.0048543689320388345,0.002321262766945218,0.0,0.0006112469437652812,0.006470165348670022,0.0014204545454545455,0.002844275894761792,0.0008479966080135679,0.0,0.0,0.0008421052631578948,0.00016178611875101117
анализ цифровой информации,1140,,,,0.0001889287738522577,5,Администратор баз данных,0.0,0.0,0.0,0.0,0.0,0.0007189072609633358,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Сметы,1141,,,,0.0001889287738522577,12,Бизнес-аналитик,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016178611875101117
MiSys,1142,,,,0.0001889287738522577,12,Бизнес-аналитик,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016178611875101117
Bootstrap,1143,,,,0.0003778575477045154,6,Продуктовый аналитик,0.0,0.0,0.0,0.0,0.0,0.0,0.002840909090909091,0.0,0.00021199915200339198,0.0,0.0,0.0,0.0
Актуарные расчеты,1144,,,,0.0001889287738522577,0,Аналитик,8.183306055646482e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UPC,1145,,,,0.0001889287738522577,0,Аналитик,8.183306055646482e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
внедрение информационных систем,1146,,,,0.0007557150954090308,0,Аналитик,0.0002454991816693944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016178611875101117
Контроль поставок,1147,,,,0.0001889287738522577,0,Аналитик,8.183306055646482e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Подготовка презентаций,1148,59000.0,74150.0,105800.0,0.027394672208577366,0,Аналитик,0.007037643207855973,0.007281553398058253,0.00046425255338904364,0.0028653295128939827,0.0012224938875305623,0.0007189072609633358,0.0014204545454545455,0.00023702299123014932,0.002967988128047488,0.003703703703703704,0.0012961762799740765,0.0004210526315789474,0.005338941918783369
Vertica,1149,,,,0.0035896467031928964,7,Инженер данных,0.0002454991816693944,0.0,0.0018570102135561746,0.0,0.0,0.0,0.0014204545454545455,0.002370229912301493,0.00042399830400678397,0.0,0.0003240440699935191,0.0,0.0
Procurement,1150,,,,0.0001889287738522577,0,Аналитик,8.183306055646482e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Программы лояльности,1151,,,,0.0011335726431135461,0,Аналитик,0.0004091653027823241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021199915200339198,0.0,0.0,0.0,0.00016178611875101117
GNU,1152,,,,0.0001889287738522577,5,Администратор баз данных,0.0,0.0,0.0,0.0,0.0,0.0007189072609633358,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Аудит SMM,1153,,,,0.0001889287738522577,0,Аналитик,8.183306055646482e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Основы юриспруденции,1154,,,,0.0001889287738522577,0,Аналитик,8.183306055646482e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
НСИ,1155,,,,0.0005667863215567731,10,Системный аналитик,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021199915200339198,0.0,0.0006480881399870382,0.0,0.00016178611875101117
MS System Center,1156,,,,0.0001889287738522577,5,Администратор баз данных,0.0,0.0,0.0,0.0,0.0,0.0007189072609633358,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UI,1157,,,,0.0017003589646703192,10,Системный аналитик,8.183306055646482e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.00023702299123014932,0.0,0.0,0.0009721322099805574,0.0,0.000970716712506067
SCADA,1158,,,,0.0005667863215567731,10,Системный аналитик,8.183306055646482e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006480881399870382,0.0,0.00016178611875101117
КИИ,1159,,,,0.0001889287738522577,0,Аналитик,8.183306055646482e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DBD,1160,,,,0.0003778575477045154,7,Инженер данных,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00047404598246029864,0.0,0.0,0.0,0.0,0.0
Установка ПО,1161,,,,0.0001889287738522577,5,Администратор баз данных,0.0,0.0,0.0,0.0,0.0,0.0007189072609633358,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Структурирование информации,1162,,,,0.0001889287738522577,0,Аналитик,8.183306055646482e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS IS,1163,,,,0.0001889287738522577,12,Бизнес-аналитик,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016178611875101117
Корпоративная архитектура,1164,,,,0.0001889287738522577,4,Data Scientist,0.0,0.0,0.0,0.0,0.0003056234718826406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Холодные продажи,1165,,,,0.0003778575477045154,2,Big Data,0.0,0.0,0.0009285051067780873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
регламентированный учет,1166,,,,0.0005667863215567731,0,Аналитик,0.00016366612111292964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016178611875101117
Разработка методологии управленческого учета,1167,,,,0.0009446438692612885,12,Бизнес-аналитик,8.183306055646482e-05,0.0,0.0,0.0,0.0003056234718826406,0.0,0.0,0.0,0.00021199915200339198,0.0,0.0,0.0,0.0004853583562530335
Государственные закупки,1168,,,,0.0003778575477045154,10,Системный аналитик,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003240440699935191,0.0,0.00016178611875101117
Мониторинг СМИ,1169,,,,0.0001889287738522577,0,Аналитик,8.183306055646482e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prtg,1170,,,,0.0001889287738522577,0,Аналитик,8.183306055646482e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCALA,1171,217500.0,255500.0,281250.0,0.013413942943510296,7,Инженер данных,0.0,0.0,0.008356545961002786,0.0,0.002139364303178484,0.0,0.0,0.013273287508888362,0.00042399830400678397,0.0,0.0006480881399870382,0.0016842105263157896,0.0
Умение работать с правовыми базами,1172,,,,0.0001889287738522577,0,Аналитик,8.183306055646482e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Data Steward,1173,,,,0.0001889287738522577,4,Data Scientist,0.0,0.0,0.0,0.0,0.0003056234718826406,0.0,0.0,0.00023702299123014932,0.0,0.0,0.0,0.0,0.0
маркетинговое исследование,1174,,,,0.0001889287738522577,0,Аналитик,8.183306055646482e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BeautifulSoup,1175,,,,0.0001889287738522577,3,NLP,0.0,0.0,0.0,0.0028653295128939827,0.0,0.0,0.0,0.0,0.00021199915200339198,0.0,0.0,0.0,0.0
Внедрение систем информационной безопасности,1176,,,,0.0001889287738522577,0,Аналитик,8.183306055646482e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
