vacancy_id,query
78158077,['специалист по данным']
78158093,['специалист по данным']
78158381,['инженер данных']
78159739,['машинное обучение']
78167810,['машинное обучение']
78169602,"['data analyst', 'data mining', 'data']"
78173790,['аналитик данных']
78176327,['business analyst']
78181308,['data engineer']
78181417,"['data scientist', 'data science', 'data analyst', 'data']"
78181972,['аналитик данных']
78184959,"['аналитик данных', 'business analyst']"
78185169,"['аналитик данных', 'data analyst', 'data', 'Big Data']"
78188111,['business analyst']
78188833,['data']
78189207,['data']
78189906,['Artificial intelligence']
78190688,['Artificial intelligence']
78190689,['Artificial intelligence']
78190690,['Artificial intelligence']
78190691,['Artificial intelligence']
78190692,['Artificial intelligence']
78190693,['Artificial intelligence']
78190694,['Artificial intelligence']
78190695,['Artificial intelligence']
78190696,['Artificial intelligence']
78190697,['Artificial intelligence']
78190698,['Artificial intelligence']
78190699,['Artificial intelligence']
78190700,['Artificial intelligence']
78190701,['Artificial intelligence']
78190702,['Artificial intelligence']
78190703,['Artificial intelligence']
78190704,['Artificial intelligence']
78195446,"['data engineer', 'data']"
78198967,['business analyst']
78199060,['business analyst']
78199530,['Artificial intelligence']
78229653,['машинное обучение']
78234111,['машинное обучение']
78239756,['специалист по данным']
78245127,['машинное обучение']
78246982,['машинное обучение']
78253085,"['data scientist', 'машинное обучение', 'data engineer', 'инженер данных', 'data', 'Big Data']"
78256546,['data science']
78256735,['Artificial intelligence']
78257126,['business analyst']
78258849,['business analyst']
78259146,"['машинное обучение', 'computer vision']"
78260383,['машинное обучение']
78260618,['Artificial intelligence']
78263984,['машинное обучение']
78265311,['специалист по данным']
78266957,['data engineer']
78268408,['business analyst']
78271664,"['data engineer', 'инженер данных', 'data', 'Big Data']"
78271731,"['data analyst', 'data']"
78273054,['business analyst']
78277558,['business analyst']
78278410,['data analyst']
78280512,['Artificial intelligence']
78280709,['инженер данных']
78280739,"['machine learning', 'Machine Learning Engineer']"
78280915,['аналитик данных']
78282117,['инженер данных']
78288193,['аналитик данных']
78288581,['аналитик данных']
78288636,['business analyst']
78290440,"['аналитик данных', 'инженер данных', 'Artificial intelligence']"
78290837,['Artificial intelligence']
78290838,['Artificial intelligence']
78291485,['data engineer']
78291928,['Advanced Analytics']
78292350,['Advanced Analytics']
78295418,['специалист по данным']
78295628,['Artificial intelligence']
78295635,"['data', 'Artificial intelligence']"
78300820,['Database Administrator']
78301008,['cloud computing']
78301938,['инженер данных']
78304247,['data']
78304384,"['аналитик данных', 'data analyst', 'data']"
78307251,"['машинное обучение', 'инженер данных']"
78308966,['data']
78309356,['специалист по данным']
78309458,"['data engineer', 'data']"
78321790,['машинное обучение']
78325003,['специалист по данным']
78325004,['специалист по данным']
78325006,['специалист по данным']
78325007,['специалист по данным']
78329281,"['data scientist', 'data science', 'data analyst', 'Advanced Analytics']"
78329287,['NLP']
78329582,"['data science', 'data analyst', 'data engineer']"
78329760,"['инженер данных', 'business analyst']"
78331280,['Big Data']
78332095,['машинное обучение']
78332591,"['business analyst', 'Artificial intelligence']"
78338853,['business analyst']
78342441,['business analyst']
78344584,['инженер данных']
78344699,['business analyst']
78348994,['аналитик данных']
78352010,['специалист по данным']
78352546,"['machine learning', 'data', 'NLP', 'Big Data']"
78352547,"['machine learning', 'машинное обучение', 'data', 'NLP', 'Big Data']"
78357550,['Artificial intelligence']
78359270,['Artificial intelligence']
78362842,['business analyst']
78364165,"['data analyst', 'data']"
78364166,['data analyst']
78365224,['data science']
78365266,['Database Administrator']
78366668,['business analyst']
78368709,['Artificial intelligence']
78369468,['business analyst']
78370985,"['data scientist', 'data engineer']"
78371870,['machine learning']
78372163,['machine learning']
78372493,['machine learning']
78372740,"['data analyst', 'data']"
78373246,"['data engineer', 'data', 'Big Data']"
78373715,['Artificial intelligence']
78385292,['Artificial intelligence']
78386998,['Artificial intelligence']
78387909,['data analyst']
78389376,['аналитик данных']
78390231,"['data', 'Artificial intelligence', 'Big Data']"
78390785,"['data analyst', 'Data Architect', 'Big Data']"
78394183,"['data science', 'data analyst', 'data engineer']"
78396001,['data']
78396631,['инженер данных']
78399321,"['data', 'Artificial intelligence', 'Big Data']"
78399414,['Business Intelligence Developer']
78400389,['машинное обучение']
78400880,['машинное обучение']
78400979,['Artificial intelligence']
78401377,['Artificial intelligence']
78405901,['Artificial intelligence']
78410155,"['аналитик данных', 'Business Intelligence Developer']"
78411789,['Artificial intelligence']
78412670,['Artificial intelligence']
78414281,['business analyst']
78414901,['машинное обучение']
78414938,['business analyst']
78415010,"['инженер данных', 'Artificial intelligence']"
78415094,['business analyst']
78419309,"['инженер данных', 'Artificial intelligence']"
78419350,['business analyst']
78421451,['специалист по данным']
78423080,"['data analyst', 'Data Architect']"
78423533,['машинное обучение']
78425187,['Artificial intelligence']
78432046,"['аналитик данных', 'data analyst', 'data engineer', 'инженер данных', 'data', 'Big Data']"
78442951,['business analyst']
78443447,"['data science', 'data']"
78448125,"['машинное обучение', 'ML/DL', 'инженер данных']"
78452631,['business analyst']
78453640,['Artificial intelligence']
78453641,['Artificial intelligence']
78454078,"['data', 'Big Data']"
78454188,['машинное обучение']
78454861,['Artificial intelligence']
78456394,['Artificial intelligence']
78456979,['data analyst']
78461119,['business analyst']
78465831,['аналитик данных']
78467342,['business analyst']
78469017,['business analyst']
78469169,['business analyst']
78469202,['Artificial intelligence']
78469922,['инженер данных']
78471789,"['data analyst', 'Data Architect']"
78472521,['инженер данных']
78478137,"['data engineer', 'data']"
78478188,['Data Architect']
78485188,['машинное обучение']
78487194,['Data Architect']
78487975,['Artificial intelligence']
78488897,['Artificial intelligence']
78489039,['Artificial intelligence']
78494259,['специалист по данным']
78494892,['Artificial intelligence']
78496629,['машинное обучение']
78498931,['инженер данных']
78501401,['аналитик данных']
78501926,['аналитик данных']
78504134,['машинное обучение']
78504237,['business analyst']
78505382,['аналитик данных']
78507679,['машинное обучение']
78508244,['инженер данных']
78511767,['машинное обучение']
78511912,['специалист по данным']
78513239,['Artificial intelligence']
78514579,['машинное обучение']
78518525,['инженер данных']
78521129,"['data', 'Big Data']"
78522530,['data']
78523176,['business analyst']
78524241,['инженер данных']
78524922,['business analyst']
78527515,['аналитик данных']
78537097,['аналитик данных']
78545474,['business analyst']
78547337,['Artificial intelligence']
78551154,['Data Architect']
78554684,['машинное обучение']
78554763,"['data analyst', 'data engineer', 'Data Architect', 'data']"
78557349,"['data analyst', 'data']"
78558933,['машинное обучение']
78559350,"['data mining', 'data']"
78563837,['machine learning']
78564351,['Artificial intelligence']
78564408,"['data engineer', 'data']"
78564431,['data']
78565998,['business analyst']
78566820,['business analyst']
78567167,['машинное обучение']
78571917,['data engineer']
78578058,['Business Intelligence Developer']
78578489,"['machine learning', 'инженер данных', 'Machine Learning Engineer']"
78578681,['business analyst']
78580386,['Advanced Analytics']
78581500,"['data science', 'machine learning', 'data engineer', 'Data Architect', 'deep learning', 'Artificial intelligence', 'Big Data', 'Machine Learning Engineer']"
78583083,['машинное обучение']
78583163,['business analyst']
78584012,['Artificial intelligence']
78585361,['машинное обучение']
78585391,"['аналитик данных', 'data analyst', 'машинное обучение', 'data']"
78588408,['Artificial intelligence']
78588939,['машинное обучение']
78589919,['data']
78590512,['Artificial intelligence']
78590587,['business analyst']
78591022,['специалист по данным']
78591033,"['Artificial intelligence', 'Big Data']"
78593432,['Big Data']
78593584,['специалист по данным']
78595545,['Artificial intelligence']
78595822,['аналитик данных']
78596416,['cloud computing']
78596419,['cloud computing']
78596430,['машинное обучение']
78605990,['business analyst']
78610355,['business analyst']
78610426,['business analyst']
78610953,['data']
78610956,['машинное обучение']
78612531,['business analyst']
78613026,['business analyst']
78613950,['аналитик данных']
78616799,['машинное обучение']
78618131,"['data scientist', 'data analyst']"
78618855,['инженер данных']
78621688,['business analyst']
78625850,['Big Data']
78625975,"['data scientist', 'data science', 'data analyst', 'machine learning', 'NLP', 'Machine Learning Scientist']"
78626049,['аналитик данных']
78627376,['машинное обучение']
78630428,['машинное обучение']
78630524,['data science']
78632777,['business analyst']
78633635,"['data', 'Artificial intelligence', 'Big Data']"
78633716,['business analyst']
78634805,['Artificial intelligence']
78639984,['Artificial intelligence']
78640419,['машинное обучение']
78640443,['инженер данных']
78640990,['business analyst']
78641769,['business analyst']
78641793,['business analyst']
78642069,['Artificial intelligence']
78643038,"['data science', 'data engineer', 'Data Architect']"
78643039,"['data science', 'data engineer', 'Data Architect']"
78643040,"['data science', 'data engineer', 'Data Architect']"
78651192,"['data engineer', 'data', 'computer vision']"
78655879,['business analyst']
78657302,['business analyst']
78658338,['аналитик данных']
78661355,['Artificial intelligence']
78665559,['инженер данных']
78666330,['Artificial intelligence']
78667808,['data engineer']
78668027,"['data analyst', 'data engineer', 'data', 'Big Data']"
78671915,['инженер данных']
78682134,['Database Administrator']
78683637,['business analyst']
78684722,['machine learning']
78684867,"['машинное обучение', 'инженер данных', 'Artificial intelligence']"
78685174,['data engineer']
78686484,['business analyst']
78686688,['инженер данных']
78686837,['business analyst']
78687447,['business analyst']
78687565,['Artificial intelligence']
78689330,"['Data Architect', 'data', 'Big Data']"
78689616,"['data engineer', 'инженер данных', 'data', 'Big Data']"
78689631,['business analyst']
78690730,['NLP']
78694703,['business analyst']
78697315,['Artificial intelligence']
78703356,['business analyst']
78712729,['data']
78714289,['business analyst']
78717740,['business analyst']
78717940,['специалист по данным']
78719646,['аналитик данных']
78719734,"['data engineer', 'Data Architect']"
78720373,['инженер данных']
78721822,['специалист по данным']
78721823,['специалист по данным']
78721824,['специалист по данным']
78721825,['специалист по данным']
78723308,['специалист по данным']
78724735,['data']
78725947,['business analyst']
78728646,['машинное обучение']
78731161,['Artificial intelligence']
78736318,"['data engineer', 'data']"
78737779,['Artificial intelligence']
78738085,['business analyst']
78738135,['Artificial intelligence']
78739375,['data']
78739557,['NLP']
78741006,"['машинное обучение', 'инженер данных']"
78742229,['data mining']
78743231,['Business Intelligence Developer']
78746131,['Artificial intelligence']
78749585,['business analyst']
78757415,['business analyst']
78759309,['business analyst']
78761800,['инженер данных']
78762324,['business analyst']
78763000,['аналитик данных']
78763039,['Artificial intelligence']
78764008,['business analyst']
78767003,['Artificial intelligence']
78767479,"['специалист по данным', 'NLP']"
78767507,"['специалист по данным', 'NLP']"
78767987,['машинное обучение']
78768449,['business analyst']
78768855,"['аналитик данных', 'data analyst', 'data']"
78769142,['Artificial intelligence']
78771813,"['data analyst', 'Big Data']"
78771819,['машинное обучение']
78772277,['business analyst']
78776061,['Artificial intelligence']
78776180,['business analyst']
78778262,['business analyst']
78778671,['машинное обучение']
78783188,"['data analyst', 'Data Architect', 'business analyst']"
78785467,['data']
78786693,['cloud computing']
78786703,['cloud computing']
78787074,"['data science', 'data analyst', 'data']"
78787693,"['data science', 'data engineer', 'data', 'Artificial intelligence']"
78799867,['business analyst']
78799925,['Artificial intelligence']
78800247,['инженер данных']
78802833,['машинное обучение']
78807932,['машинное обучение']
78812071,['business analyst']
78814231,['Artificial intelligence']
78815500,['data analyst']
78815563,['data']
78815589,['business analyst']
78816533,['Database Administrator']
78817436,['Artificial intelligence']
78817645,['специалист по данным']
78817654,['специалист по данным']
78818230,['инженер данных']
78820012,['машинное обучение']
78820898,['Artificial intelligence']
78822954,['cloud computing']
78823057,['data engineer']
78823178,['business analyst']
78824502,['business analyst']
78825983,['аналитик данных']
78827554,['business analyst']
78830633,['business analyst']
78837710,['business analyst']
78837880,['аналитик данных']
78837940,['аналитик данных']
78838620,"['data scientist', 'аналитик данных', 'data analyst', 'data engineer', 'инженер данных', 'data']"
78840817,['аналитик данных']
78842873,['инженер данных']
78842918,['data']
78844174,['business analyst']
78844286,['Database Administrator']
78846885,['Artificial intelligence']
78846929,['business analyst']
78846952,['Artificial intelligence']
78847055,['аналитик данных']
78847462,['машинное обучение']
78847595,"['data science', 'data engineer']"
78849685,['data analyst']
78852096,['аналитик данных']
78852748,['машинное обучение']
78852846,"['data science', 'data analyst', 'machine learning', 'data engineer', 'business analyst', 'NLP', 'Big Data', 'Machine Learning Engineer']"
78853190,"['data scientist', 'машинное обучение', 'data', 'deep learning']"
78853535,['инженер данных']
78854256,['business analyst']
78854296,"['data scientist', 'data engineer', 'data']"
78854752,['data']
78854838,['data engineer']
78855001,['Advanced Analytics']
78855146,"['data mining', 'data']"
78855490,['business analyst']
78856764,['data engineer']
78857403,['Data Architect']
78857991,['Artificial intelligence']
78858535,['business analyst']
78860039,['специалист по данным']
78861024,['cloud computing']
78861027,['cloud computing']
78866717,['Artificial intelligence']
78870061,['машинное обучение']
78870368,['машинное обучение']
78873188,['аналитик данных']
78875095,['business analyst']
78875097,['data']
78876125,['Artificial intelligence']
78876970,['data']
78877911,['data']
78878259,['Artificial intelligence']
78879878,['аналитик данных']
78884062,['аналитик данных']
78884071,['инженер данных']
78884314,['data']
78884990,['инженер данных']
78885178,['business analyst']
78886927,['специалист по данным']
78887598,['data analyst']
78893953,['Artificial intelligence']
78894709,"['инженер данных', 'Artificial intelligence']"
78896891,"['data analyst', 'data']"
78899603,['инженер данных']
78900174,"['data engineer', 'Data Architect', 'data']"
78900581,"['data scientist', 'data']"
78900701,['Artificial intelligence']
78901193,['специалист по данным']
78903154,['аналитик данных']
78903668,['специалист по данным']
78903669,['специалист по данным']
78903941,['Data Architect']
78904925,['аналитик данных']
78907595,['data']
78908632,['машинное обучение']
78911178,['NLP']
78911216,['business analyst']
78911325,['business analyst']
78912934,"['data science', 'data analyst', 'data']"
78921225,['машинное обучение']
78922555,['аналитик данных']
78923398,['инженер данных']
78925321,['инженер данных']
78927136,['business analyst']
78927321,['специалист по данным']
78927601,['business analyst']
78928492,['машинное обучение']
78928887,['business analyst']
78929104,['business analyst']
78929236,['business analyst']
78930950,"['data analyst', 'data']"
78931418,['business analyst']
78931464,['специалист по данным']
78933928,['специалист по данным']
78934519,['business analyst']
78934806,['аналитик данных']
78939401,"['data scientist', 'data engineer', 'data']"
78939713,['data']
78940014,['Artificial intelligence']
78941607,['специалист по данным']
78941888,"['data scientist', 'data analyst', 'data engineer', 'Big Data']"
78942234,['data']
78943467,['инженер данных']
78946522,['Artificial intelligence']
78947612,['машинное обучение']
78947688,['business analyst']
78948433,['business analyst']
78949068,['специалист по данным']
78949853,['Artificial intelligence']
78950561,['Artificial intelligence']
78950562,['Artificial intelligence']
78950709,['аналитик данных']
78950942,['Artificial intelligence']
78950995,['business analyst']
78952166,"['data engineer', 'data']"
78952419,['data']
78952871,['Artificial intelligence']
78953639,['Big Data']
78954403,"['data', 'Big Data']"
78954470,['аналитик данных']
78955695,['аналитик данных']
78956082,['инженер данных']
78956406,"['data analyst', 'data engineer', 'data mining', 'data', 'Artificial intelligence']"
78957322,['специалист по данным']
78957478,['специалист по данным']
78958895,['аналитик данных']
78959233,['data analyst']
78959480,"['data analyst', 'data engineer', 'инженер данных', 'data']"
78959836,"['data analyst', 'data engineer', 'инженер данных', 'data']"
78959884,['Artificial intelligence']
78960022,['аналитик данных']
78960127,"['data analyst', 'data engineer']"
78960190,['машинное обучение']
78960414,['Artificial intelligence']
78960427,['машинное обучение']
78960792,['Artificial intelligence']
78962243,['инженер данных']
78963355,"['data analyst', 'Data Architect']"
78963389,['data']
78963735,['business analyst']
78966722,['аналитик данных']
78968078,['специалист по данным']
78968207,"['data engineer', 'инженер данных', 'data']"
78969606,['Artificial intelligence']
78970340,['машинное обучение']
78974135,['Artificial intelligence']
78976610,['data scientist']
78979459,['Artificial intelligence']
78979669,['Artificial intelligence']
78981827,['business analyst']
78981941,['Artificial intelligence']
78983605,['cloud computing']
78984512,['business analyst']
78985663,['business analyst']
78988017,['аналитик данных']
78988475,['Big Data']
78988645,['Big Data']
78988657,['Business Intelligence Developer']
78988659,"['Artificial intelligence', 'Big Data']"
78988765,['аналитик данных']
78988930,['машинное обучение']
78988943,['data']
78989067,['data']
78991493,['Artificial intelligence']
78991524,['специалист по данным']
78993319,['Artificial intelligence']
78993415,['Artificial intelligence']
78993636,['business analyst']
78993961,"['машинное обучение', 'business analyst', 'Artificial intelligence']"
78994450,['инженер данных']
78994542,['data engineer']
78996313,['business analyst']
78997196,['машинное обучение']
78997287,['business analyst']
78997537,['data engineer']
78998032,['машинное обучение']
78999839,['business analyst']
79000445,['business analyst']
79000638,['машинное обучение']
79000855,['инженер данных']
79001800,['инженер данных']
79002150,['business analyst']
79002451,['Artificial intelligence']
79003422,"['data analyst', 'data engineer', 'data']"
79004910,['Artificial intelligence']
79004911,['Artificial intelligence']
79004912,['Artificial intelligence']
79005379,['аналитик данных']
79005404,['business analyst']
79005514,"['data engineer', 'data', 'Artificial intelligence']"
79005515,"['data engineer', 'Artificial intelligence']"
79005516,"['data engineer', 'Artificial intelligence']"
79006060,['Artificial intelligence']
79006224,['Artificial intelligence']
79006263,"['data analyst', 'data']"
79006789,['инженер данных']
79007178,['специалист по данным']
79007200,"['data', 'Big Data']"
79007371,['Artificial intelligence']
79007407,"['data science', 'data analyst', 'business analyst', 'data']"
79008183,['business analyst']
79009182,['Artificial intelligence']
79009183,['Artificial intelligence']
79009184,['Artificial intelligence']
79009586,['business analyst']
79010767,['аналитик данных']
79011111,"['data analyst', 'business analyst', 'data']"
79012062,['business analyst']
79012863,['аналитик данных']
79012921,['data analyst']
79014197,['business analyst']
79014312,['инженер данных']
79015149,['business analyst']
79015430,['машинное обучение']
79015432,['машинное обучение']
79015435,['машинное обучение']
79015436,['машинное обучение']
79015437,['машинное обучение']
79015440,['машинное обучение']
79019747,['машинное обучение']
79023306,['business analyst']
79026001,['аналитик данных']
79026699,['cloud computing']
79026910,['машинное обучение']
79027967,['Artificial intelligence']
79027969,['Artificial intelligence']
79030024,"['Natural Language Processing', 'Data Visualization', 'Data Visualizers', 'Advanced Analytics']"
79030956,['инженер данных']
79032503,['инженер данных']
79032525,['Artificial intelligence']
79032927,"['инженер данных', 'business analyst']"
79033465,"['data analyst', 'Data Visualization', 'Data Visualizers']"
79033661,['машинное обучение']
79035551,"['инженер данных', 'Artificial intelligence']"
79035697,['Artificial intelligence']
79038140,"['data analyst', 'data engineer', 'инженер данных', 'data']"
79038463,['инженер данных']
79038639,['business analyst']
79039109,['data']
79041140,['инженер данных']
79041682,['business analyst']
79041835,"['data scientist', 'data science', 'machine learning', 'data', 'Machine Learning Scientist']"
79042939,['data analyst']
79045735,['аналитик данных']
79045964,['Artificial intelligence']
79046056,['инженер данных']
79046568,['data analyst']
79046815,['business analyst']
79048115,['Advanced Analytics']
79048227,['машинное обучение']
79048230,"['специалист по данным', 'data analyst']"
79048877,['business analyst']
79049853,['business analyst']
79050201,['data analyst']
79052315,"['data analyst', 'data']"
79052490,['data']
79052560,['аналитик данных']
79052842,"['data analyst', 'Big Data']"
79053798,['business analyst']
79055433,['Business Intelligence Developer']
79055476,"['data engineer', 'data']"
79056303,"['data engineer', 'data']"
79056972,['data']
79057079,"['Data Architect', 'Big Data']"
79057160,"['data analyst', 'Data Architect']"
79057299,['business analyst']
79057338,"['data scientist', 'data science', 'data', 'Artificial intelligence']"
79057474,"['data analyst', 'data', 'Business Intelligence Developer']"
79058231,['Business Intelligence Developer']
79058937,"['инженер данных', 'business analyst']"
79058938,['business analyst']
79058985,['аналитик данных']
79059159,['business analyst']
79064413,['аналитик данных']
79064520,['business analyst']
79071851,"['data analyst', 'data', 'Big Data']"
79076198,['машинное обучение']
79078992,['business analyst']
79079444,['data scientist']
79079445,['data scientist']
79079446,"['data scientist', 'data']"
79079447,"['data scientist', 'data']"
79079448,"['data scientist', 'data']"
79079449,['data scientist']
79080913,['инженер данных']
79082208,['специалист по данным']
79082449,"['data engineer', 'data']"
79083024,['аналитик данных']
79083495,['business analyst']
79084218,['Artificial intelligence']
79085719,['машинное обучение']
79086524,"['data', 'Big Data']"
79086870,['инженер данных']
79087040,['business analyst']
79089281,['Artificial intelligence']
79089706,['аналитик данных']
79091583,['Artificial intelligence']
79093851,['data']
79094697,['специалист по данным']
79095153,"['аналитик данных', 'Business Intelligence Developer']"
79095440,"['data scientist', 'data analyst', 'data']"
79095952,"['data scientist', 'специалист по данным', 'data analyst']"
79096417,['business analyst']
79096917,['business analyst']
79098379,['машинное обучение']
79098566,"['data analyst', 'Data Architect']"
79098643,"['data analyst', 'Data Architect']"
79099192,['Artificial intelligence']
79099318,"['cloud computing', 'Artificial intelligence']"
79099384,['Artificial intelligence']
79100764,"['data analyst', 'data engineer', 'data']"
79100845,['аналитик данных']
79101165,"['data analyst', 'data engineer', 'business analyst']"
79101280,['data']
79101473,['business analyst']
79101556,['data']
79101715,['business analyst']
79102189,['business analyst']
79102334,['business analyst']
79102373,['business analyst']
79102821,['business analyst']
79103491,['data']
79104127,['Artificial intelligence']
79104785,['аналитик данных']
79105193,['машинное обучение']
79105414,"['data science', 'data']"
79105576,['машинное обучение']
79105592,['специалист по данным']
79106791,['data']
79107637,['Artificial intelligence']
79108656,['business analyst']
79108920,['аналитик данных']
79110461,['Data Architect']
79110506,['специалист по данным']
79110539,"['data scientist', 'machine learning', 'Machine Learning Scientist', 'Business Intelligence Developer']"
79111005,"['data engineer', 'data']"
79111801,['машинное обучение']
79112079,['business analyst']
79114344,['business analyst']
79114430,['Artificial intelligence']
79114491,['data']
79114526,['data analyst']
79115028,['машинное обучение']
79115245,['инженер данных']
79115520,"['data science', 'data analyst']"
79115573,"['аналитик данных', 'машинное обучение']"
79115732,"['аналитик данных', 'машинное обучение']"
79116270,"['data analyst', 'machine learning']"
79116944,['business analyst']
79118142,['инженер данных']
79118277,['data']
79118574,"['data analyst', 'data', 'Big Data']"
79118934,['business analyst']
79120111,['специалист по данным']
79120699,['машинное обучение']
79120764,"['data science', 'data analyst', 'data engineer']"
79120837,"['аналитик данных', 'инженер данных']"
79120916,['data']
79121114,['машинное обучение']
79121680,"['data scientist', 'data analyst', 'машинное обучение', 'data']"
79122036,"['data', 'Big Data']"
79122198,['аналитик данных']
79122517,"['data analyst', 'Data Architect']"
79122551,['data analyst']
79122761,"['data science', 'аналитик данных', 'data analyst', 'data engineer', 'инженер данных', 'data']"
79122823,['Artificial intelligence']
79122849,['аналитик данных']
79122972,['business analyst']
79123355,"['data engineer', 'Data Architect', 'Big Data']"
79123530,['специалист по данным']
79124094,['data engineer']
79124147,"['data analyst', 'data']"
79124176,['Artificial intelligence']
79124177,['Artificial intelligence']
79124270,"['машинное обучение', 'NLP']"
79124990,['data']
79125055,['инженер данных']
79125820,['инженер данных']
79125855,['business analyst']
79125997,['data']
79129304,['машинное обучение']
79131078,['машинное обучение']
79135742,['Artificial intelligence']
79135938,['Artificial intelligence']
79135939,['Artificial intelligence']
79136885,['business analyst']
79137383,['data']
79137636,['data']
79137792,['data']
79139699,['Artificial intelligence']
79140055,['машинное обучение']
79140878,"['data science', 'data', 'Artificial intelligence', 'Big Data']"
79141421,['специалист по данным']
79141422,['специалист по данным']
79142421,['Artificial intelligence']
79143141,['cloud computing']
79145049,"['data science', 'data analyst', 'data engineer', 'Data Ops']"
79145787,['машинное обучение']
79146104,['инженер данных']
79146438,['business analyst']
79147181,['аналитик данных']
79147778,"['data analyst', 'deep learning']"
79147903,['Data Architect']
79148450,['Artificial intelligence']
79148470,['business analyst']
79149276,['data']
79149753,['аналитик данных']
79150184,['специалист по данным']
79150358,"['аналитик данных', 'data analyst', 'data']"
79150692,['машинное обучение']
79150898,['Artificial intelligence']
79151144,['business analyst']
79152084,['business analyst']
79152174,['business analyst']
79152866,['business analyst']
79154077,['инженер данных']
79154717,['cloud computing']
79155169,['business analyst']
79155197,['business analyst']
79155219,['business analyst']
79155232,['business analyst']
79155414,"['data analyst', 'Data Architect', 'Big Data']"
79155951,"['data analyst', 'data engineer']"
79155981,"['data analyst', 'data engineer']"
79156500,"['data engineer', 'Big Data']"
79156808,['business analyst']
79156809,['cloud computing']
79156866,['Artificial intelligence']
79156975,"['machine learning', 'Artificial intelligence']"
79157039,"['data analyst', 'data']"
79157606,['специалист по данным']
79157748,"['machine learning', 'Artificial intelligence']"
79158867,['business analyst']
79159256,['business analyst']
79160103,['data engineer']
79160171,['Artificial intelligence']
79160216,['business analyst']
79160859,['machine learning']
79161189,['data']
79161363,['специалист по данным']
79161908,['Artificial intelligence']
79161978,['аналитик данных']
79162140,['Artificial intelligence']
79162150,['специалист по данным']
79163936,"['аналитик данных', 'data analyst', 'машинное обучение', 'data', 'Big Data']"
79163973,['business analyst']
79164099,['специалист по данным']
79164650,['аналитик данных']
79164655,['инженер данных']
79164744,"['data science', 'аналитик данных', 'data analyst', 'data']"
79165950,['инженер данных']
79166590,['машинное обучение']
79166613,['business analyst']
79166951,"['data analyst', 'Data Architect', 'business analyst', 'data', 'Big Data', 'Business Intelligence Developer']"
79167028,"['data scientist', 'data science', 'machine learning', 'data', 'Machine Learning Scientist']"
79167368,['Artificial intelligence']
79167694,['data']
79167726,['business analyst']
79168449,['machine learning']
79169327,"['инженер данных', 'computer vision']"
79169479,['computer vision']
79169795,['Artificial intelligence']
79169862,['машинное обучение']
79170359,['Artificial intelligence']
79171510,['машинное обучение']
79171944,"['data analyst', 'data']"
79172037,['Big Data']
79172532,"['data analyst', 'data']"
79172958,['инженер данных']
79173241,['Artificial intelligence']
79173289,['data engineer']
79173640,['инженер данных']
79174136,['Artificial intelligence']
79174267,"['аналитик данных', 'Business Intelligence Developer']"
79174677,"['data engineer', 'data', 'Big Data']"
79174743,"['data analyst', 'data engineer']"
79174761,"['data analyst', 'data']"
79174775,"['data analyst', 'data']"
79174830,"['data analyst', 'data engineer']"
79175599,['Artificial intelligence']
79175600,['Artificial intelligence']
79175601,['Artificial intelligence']
79175602,['Artificial intelligence']
79175603,['Artificial intelligence']
79175604,['Artificial intelligence']
79175605,['Artificial intelligence']
79175606,['Artificial intelligence']
79175607,['Artificial intelligence']
79175608,['Artificial intelligence']
79175609,['Artificial intelligence']
79175610,['Artificial intelligence']
79175611,['Artificial intelligence']
79175612,['Artificial intelligence']
79175613,['Artificial intelligence']
79175614,['Artificial intelligence']
79175615,['Artificial intelligence']
79175616,['Artificial intelligence']
79175617,['Artificial intelligence']
79175618,['Artificial intelligence']
79175619,['Artificial intelligence']
79175620,['Artificial intelligence']
79175621,['Artificial intelligence']
79175622,['Artificial intelligence']
79175623,['Artificial intelligence']
79175624,['Artificial intelligence']
79175625,['Artificial intelligence']
79175626,['Artificial intelligence']
79175627,['Artificial intelligence']
79175628,['Artificial intelligence']
79175629,['Artificial intelligence']
79175630,['Artificial intelligence']
79175631,['Artificial intelligence']
79175632,['Artificial intelligence']
79175633,['Artificial intelligence']
79175634,['Artificial intelligence']
79175635,['Artificial intelligence']
79175636,['Artificial intelligence']
79175637,['Artificial intelligence']
79175638,['Artificial intelligence']
79175639,['Artificial intelligence']
79175640,['Artificial intelligence']
79175641,['Artificial intelligence']
79175642,['Artificial intelligence']
79175643,['Artificial intelligence']
79175644,['Artificial intelligence']
79175645,['Artificial intelligence']
79175646,['Artificial intelligence']
79175647,['Artificial intelligence']
79175648,['Artificial intelligence']
79175744,['Artificial intelligence']
79175745,['Artificial intelligence']
79175746,['Artificial intelligence']
79175747,['Artificial intelligence']
79175748,['Artificial intelligence']
79175749,['Artificial intelligence']
79175750,['Artificial intelligence']
79175751,['Artificial intelligence']
79175752,['Artificial intelligence']
79175753,['Artificial intelligence']
79175754,['Artificial intelligence']
79176329,['data']
79176735,['data']
79176774,"['data science', 'data analyst', 'machine learning', 'ML/DL', 'data']"
79176947,['business analyst']
79177019,['business analyst']
79177029,['business analyst']
79177779,"['аналитик данных', 'Artificial intelligence']"
79177965,['business analyst']
79178095,['аналитик данных']
79178391,['Artificial intelligence']
79178570,['business analyst']
79178755,['Artificial intelligence']
79178827,['Artificial intelligence']
79179611,['специалист по данным']
79181807,['машинное обучение']
79185872,['инженер данных']
